"sel","_id","gc","length","W_Bin_194-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","9504","0.4915","1353","7.6009","Eukaryota","Bacillariophyta","c_000001152369"
"","9505","0.4988","1670","4.3042","no-hit","no-hit","c_000003849227"
"","9506","0.4731","2323","7.5463","Eukaryota","Bacillariophyta","c_000004394390"
"","9507","0.4752","3079","6.0965","Eukaryota","Bacillariophyta","c_000003013979"
"","9508","0.4814","1290","2.0558","no-hit","no-hit","c_000001044123"
"","9509","0.4652","1277","2.5787","Eukaryota","Bacillariophyta","c_000003562116"
"","9510","0.4798","1982","6.7306","Eukaryota","Bacillariophyta","c_000002560632"
"","9511","0.4822","1238","4.8344","Eukaryota","Bacillariophyta","c_000000286830"
"","9512","0.5097","1760","2.5256","no-hit","no-hit","c_000003016999"
"","9513","0.4724","1177","5.2396","no-hit","no-hit","c_000002115833"
"","9514","0.4826","1840","9.3755","Eukaryota","Bacillariophyta","c_000000869339"
"","9515","0.485","2227","8.2582","Eukaryota","Bacillariophyta","c_000000909267"
"","9516","0.4582","1100","9.2745","no-hit","no-hit","c_000002930662"
"","9517","0.4868","1062","6.9426","no-hit","no-hit","c_000001147438"
"","9518","0.4734","1373","6.1515","Eukaryota","Bacillariophyta","c_000003535926"
"","9519","0.4787","1341","3.6368","Eukaryota","Bacillariophyta","c_000000156537"
"","9520","0.4785","1509","5.8105","no-hit","no-hit","c_000002732530"
"","9521","0.4956","1356","5.3392","Eukaryota","Bacillariophyta","c_000004701530"
"","9522","0.475","1021","3.7032","no-hit","no-hit","c_000001742259"
"","9523","0.4726","1788","7.2383","Eukaryota","Bacillariophyta","c_000003667472"
"","9524","0.4681","1519","7.3252","Eukaryota","Bacillariophyta","c_000001305020"
"","9525","0.4987","1897","5.7301","Eukaryota","Bacillariophyta","c_000002787203"
"","9526","0.4982","2449","7.3222","Eukaryota","Bacillariophyta","c_000004893880"
"","9527","0.4776","1204","3.9194","no-hit","no-hit","c_000004995215"
"","9528","0.4989","2253","12.4234","no-hit","no-hit","c_000005492900"
"","9529","0.4938","1217","5.6565","no-hit","no-hit","c_000004906577"
"","9530","0.5126","1346","9.1129","no-hit","no-hit","c_000000564815"
"","9531","0.491","1385","7.6087","Eukaryota","Bacillariophyta","c_000001660574"
"","9532","0.4604","2172","4.1616","Eukaryota","Oomycota","c_000002119777"
"","9533","0.5097","1295","305.2185","no-hit","no-hit","c_000002523514"
"","9534","0.4964","2059","7.2987","no-hit","no-hit","c_000001028758"
"","9535","0.4789","2654","6.6775","Eukaryota","Bacillariophyta","c_000003775745"
"","9536","0.4954","1425","9.1923","no-hit","no-hit","c_000003432050"
"","9537","0.5253","1026","6.3694","Eukaryota","Bacillariophyta","c_000000611965"
"","9538","0.5125","1036","6.7934","no-hit","no-hit","c_000002320644"
"","9539","0.4638","1518","5.3933","Eukaryota","Bacillariophyta","c_000002719772"
"","9540","0.4965","2260","6.4204","no-hit","no-hit","c_000004076648"
"","9541","0.489","2767","5.2284","Eukaryota","Bacillariophyta","c_000000400799"
"","9542","0.4801","1558","4.7105","Eukaryota","Bacillariophyta","c_000005018989"
"","9543","0.497","1509","6.9622","no-hit","no-hit","c_000000017936"
"","9544","0.4731","1636","2.8588","no-hit","no-hit","c_000004609897"
"","9545","0.5288","1424","4.6299","Eukaryota","Bacillariophyta","c_000003858064"
"","9546","0.5151","1625","2.5138","no-hit","no-hit","c_000004240406"
"","9547","0.4848","1122","6.7398","Eukaryota","Bacillariophyta","c_000003489878"
"","9548","0.4856","1631","6.9301","no-hit","no-hit","c_000003851947"
"","9549","0.4778","1149","5.1532","no-hit","no-hit","c_000005309401"
"","9550","0.5104","1689","5.9088","Eukaryota","Bacillariophyta","c_000004380518"
"","9551","0.4933","1121","7.9197","no-hit","no-hit","c_000004823437"
"","9552","0.4762","1684","5.6045","Eukaryota","Bacillariophyta","c_000004246967"
"","9553","0.4544","1842","5.6249","Eukaryota","Bacillariophyta","c_000001626360"
"","9554","0.466","2307","8.7872","no-hit","no-hit","c_000000196278"
"","9555","0.4629","1158","4.2263","Eukaryota","Bacillariophyta","c_000002362668"
"","9556","0.4843","1051","3.3625","no-hit","no-hit","c_000000283072"
"","9557","0.4805","2851","7.2354","no-hit","no-hit","c_000002250165"
"","9558","0.4761","1611","6.0118","Eukaryota","Bacillariophyta","c_000005124787"
"","9559","0.4876","1893","8.2166","no-hit","no-hit","c_000004766384"
"","9560","0.4713","1305","2.6291","no-hit","no-hit","c_000003605501"
"","9561","0.4675","1724","7.8022","Eukaryota","Bacillariophyta","c_000001157047"
"","9562","0.4951","1220","4.723","Eukaryota","Bacillariophyta","c_000004937781"
"","9563","0.5108","2046","3.7175","Eukaryota","Bacillariophyta","c_000004688629"
"","9564","0.4664","1904","6.761","no-hit","no-hit","c_000003491136"
"","9565","0.4388","1627","5.5163","no-hit","no-hit","c_000000141165"
"","9567","0.4971","2251","17.4118","Eukaryota","Bacillariophyta","c_000004200473"
"","9568","0.4627","1232","11.2159","no-hit","no-hit","c_000004004597"
"","9569","0.4508","1828","14.1061","no-hit","no-hit","c_000005037017"
"","9570","0.4647","2363","3.0821","no-hit","no-hit","c_000001150709"
"","9571","0.4943","1926","9.6303","Eukaryota","Bacillariophyta","c_000004945647"
"","9572","0.5026","1512","7.5655","Eukaryota","Bacillariophyta","c_000004801667"
"","9573","0.482","3587","1.3789","no-hit","no-hit","c_000002668237"
"","9574","0.4959","2176","6.2927","Eukaryota","Bacillariophyta","c_000004570272"
"","9575","0.488","1420","4.8197","no-hit","no-hit","c_000001985554"
"","9576","0.4916","1072","5.2836","no-hit","no-hit","c_000000261804"
"","9577","0.4831","2697","6.9666","Eukaryota","Bacillariophyta","c_000001098850"
"","9578","0.502","1466","4.4945","Eukaryota","Bacillariophyta","c_000001125924"
"","9579","0.4937","1114","4.5413","Eukaryota","Oomycota","c_000003616500"
"","9580","0.4884","1116","5.5556","Eukaryota","Chordata","c_000003762846"
"","9581","0.495","1006","5.3231","Eukaryota","Bacillariophyta","c_000005083449"
"","9582","0.4758","1137","6.2498","Eukaryota","Bacillariophyta","c_000004066313"
"","9583","0.4863","1135","5.9833","Eukaryota","Bacillariophyta","c_000003353518"
"","9584","0.4829","2597","4.7358","no-hit","no-hit","c_000004479138"
"","9585","0.4933","1796","3.8363","Eukaryota","Eukaryota-undef","c_000000490877"
"","9586","0.4778","1126","6.9218","Eukaryota","Bacillariophyta","c_000004598296"
"","9587","0.473","2332","7.0047","Eukaryota","Bacillariophyta","c_000001116682"
"","9588","0.4767","1758","3.2747","no-hit","no-hit","c_000001243429"
"","9589","0.4934","2207","6.4495","Eukaryota","Bacillariophyta","c_000002606189"
"","9590","0.463","2376","5.6406","no-hit","no-hit","c_000002679811"
"","9591","0.4993","1412","5.6813","Eukaryota","Bacillariophyta","c_000002700373"
"","9592","0.4428","1915","12.1248","Eukaryota","Bacillariophyta","c_000000087785"
"","9593","0.5073","2251","5.4265","Eukaryota","Eukaryota-undef","c_000002921628"
"","9594","0.4744","1722","5.4948","no-hit","no-hit","c_000000981497"
"","9595","0.5169","1774","7.9019","Eukaryota","Bacillariophyta","c_000005365807"
"","9596","0.4839","1182","3.3477","Eukaryota","Bacillariophyta","c_000003792578"
"","9597","0.4825","1202","4.3943","Eukaryota","Bacillariophyta","c_000004563121"
"","9598","0.4941","1775","4.5549","Eukaryota","Bacillariophyta","c_000005349405"
"","9599","0.4983","1479","17.3942","Eukaryota","Bacillariophyta","c_000002275696"
"","9600","0.5042","2041","8.4904","Eukaryota","Bacillariophyta","c_000004166508"
"","9601","0.475","1943","6.4725","Eukaryota","Bacillariophyta","c_000003394237"
"","9602","0.4814","1319","6.1668","Eukaryota","Bacillariophyta","c_000000951369"
"","9603","0.4997","1677","5.6804","no-hit","no-hit","c_000002195830"
"","9604","0.4693","2101","2.9648","Eukaryota","Bacillariophyta","c_000003442111"
"","9605","0.5034","2791","5.4733","no-hit","no-hit","c_000001693479"
"","9606","0.4947","1233","3.7178","no-hit","no-hit","c_000003618098"
"","9607","0.5137","1275","4.5176","Eukaryota","Bacillariophyta","c_000002350824"
"","9608","0.4856","1324","3.1269","no-hit","no-hit","c_000004783787"
"","9609","0.4786","1494","8.3722","no-hit","no-hit","c_000002645844"
"","9610","0.5044","2262","6.7277","Eukaryota","Bacillariophyta","c_000003914356"
"","9611","0.4654","1850","7.4119","Eukaryota","Bacillariophyta","c_000004086117"
"","9612","0.4806","1363","6.1409","Eukaryota","Bacillariophyta","c_000001467474"
"","9613","0.4836","1495","2.5967","Eukaryota","Haptophyta","c_000002635611"
"","9614","0.4838","1269","8.6154","Eukaryota","Bacillariophyta","c_000000516267"
"","9615","0.5034","1782","5.9691","no-hit","no-hit","c_000004965828"
"","9616","0.4797","2218","8.2931","no-hit","no-hit","c_000000338200"
"","9617","0.4908","1475","6.0183","Eukaryota","Bacillariophyta","c_000001803021"
"","9618","0.4834","1237","7.5206","no-hit","no-hit","c_000003883715"
"","9619","0.4642","2387","5.186","Eukaryota","Bacillariophyta","c_000004045877"
"","9620","0.458","1869","10.596","Eukaryota","Bacillariophyta","c_000002803625"
"","9621","0.4898","1182","3.0541","no-hit","no-hit","c_000002659993"
"","9622","0.4586","1136","9.5414","no-hit","no-hit","c_000003262300"
"","9623","0.4795","1124","2.5187","no-hit","no-hit","c_000003545034"
"","9624","0.4651","1032","9.1764","no-hit","no-hit","c_000000927943"
"","9625","0.4556","2096","11.9709","Eukaryota","Bacillariophyta","c_000000102850"
"","9626","0.4896","2690","5.4242","Eukaryota","Bacillariophyta","c_000002970648"
"","9627","0.4638","1382","5.9855","Eukaryota","Bacillariophyta","c_000003302446"
"","9628","0.487","2189","6.2663","Eukaryota","Bacillariophyta","c_000004412789"
"","9629","0.4727","1775","7.7662","Eukaryota","Bacillariophyta","c_000001071556"
"","9630","0.464","1599","7.7561","no-hit","no-hit","c_000000301252"
"","9631","0.5205","1662","4.7298","Eukaryota","Bacillariophyta","c_000004176351"
"","9632","0.4942","4454","63.385","Eukaryota","Bacillariophyta","c_000005368023"
"","9633","0.4754","1302","7.5937","Eukaryota","Bacillariophyta","c_000005375740"
"","9634","0.5029","1215","5.4033","Eukaryota","Eukaryota-undef","c_000000334262"
"","9635","0.4673","1100","9.3782","no-hit","no-hit","c_000000494344"
"","9636","0.5168","1190","4.8101","Eukaryota","Bacillariophyta","c_000002061391"
"","9637","0.4677","1082","4.8521","no-hit","no-hit","c_000001960547"
"","9638","0.4849","1590","4.1522","Eukaryota","Bacillariophyta","c_000002791928"
"","9639","0.4889","1266","5.128","Eukaryota","Bacillariophyta","c_000003290530"
"","9641","0.4881","1383","2.5293","no-hit","no-hit","c_000005129537"
"","9642","0.4862","2133","35.9522","Eukaryota","Bacillariophyta","c_000000125738"
"","9643","0.4623","1592","4.2682","Eukaryota","Bacillariophyta","c_000002935201"
"","9644","0.493","1996","6.5521","Eukaryota","Bacillariophyta","c_000002857175"
"","9645","0.4863","1501","8.457","Eukaryota","Bacillariophyta","c_000001478691"
"","9646","0.4808","2924","5.2497","Eukaryota","Bacillariophyta","c_000002718354"
"","9647","0.4739","1190","5.7664","no-hit","no-hit","c_000003242782"
"","9648","0.4884","1417","3.1524","no-hit","no-hit","c_000004361717"
"","9649","0.4736","1324","4.0733","no-hit","no-hit","c_000001917453"
"","9651","0.4552","2665","7.039","Eukaryota","Bacillariophyta","c_000002191156"
"","9652","0.5096","1042","3.2793","Eukaryota","Bacillariophyta","c_000003494038"
"","9653","0.4866","2497","9.3716","Eukaryota","Bacillariophyta","c_000001225218"
"","9654","0.4978","1352","4.0636","no-hit","no-hit","c_000001085986"
"","9655","0.4933","1571","8.2737","no-hit","no-hit","c_000001447803"
"","9656","0.474","1057","8.0766","Eukaryota","Bacillariophyta","c_000001759077"
"","9657","0.4454","1841","7.076","no-hit","no-hit","c_000004083570"
"","9658","0.475","1459","2.3879","no-hit","no-hit","c_000003125186"
"","9659","0.4824","1223","3.7351","no-hit","no-hit","c_000004035059"
"","9660","0.4791","1676","5.8013","Eukaryota","Bacillariophyta","c_000004535799"
"","9661","0.4762","1512","6.2427","Eukaryota","Bacillariophyta","c_000003586331"
"","9662","0.4691","2040","5.6407","no-hit","no-hit","c_000003372671"
"","9663","0.4883","1661","8.5298","Eukaryota","Bacillariophyta","c_000003110930"
"","9664","0.4714","2707","15.3639","Eukaryota","Bacillariophyta","c_000001438972"
"","9665","0.4757","1604","7.9913","Eukaryota","Bacillariophyta","c_000004898688"
"","9666","0.5177","1045","5.0297","no-hit","no-hit","c_000003608633"
"","9667","0.4749","1710","6.9491","Eukaryota","Bacillariophyta","c_000001106357"
"","9669","0.4852","1583","10.4548","Eukaryota","Bacillariophyta","c_000003640712"
"","9670","0.4468","2151","3.1897","Eukaryota","Bacillariophyta","c_000003113359"
"","9671","0.4917","1572","5.7634","Eukaryota","Eukaryota-undef","c_000003686697"
"","9672","0.4677","1238","6.8199","no-hit","no-hit","c_000002828442"
"","9673","0.486","1321","115.3096","no-hit","no-hit","c_000002295104"
"","9674","0.4651","1116","8.3136","no-hit","no-hit","c_000002000374"
"","9675","0.4914","2157","19.2656","Eukaryota","Bacillariophyta","c_000000324985"
"","9676","0.4889","2021","4.5685","Eukaryota","Bacillariophyta","c_000001460492"
"","9677","0.4561","1094","7.3629","Eukaryota","Bacillariophyta","c_000005060819"
"","9678","0.5026","1140","7.0263","Eukaryota","Bacillariophyta","c_000003427575"
"","9679","0.5084","1125","9.1991","Eukaryota","Bacillariophyta","c_000001100675"
"","9680","0.5027","1291","4.0519","Eukaryota","Bacillariophyta","c_000000042235"
"","9681","0.4794","2599","3.1424","no-hit","no-hit","c_000000350046"
"","9682","0.5077","1359","5.7506","Eukaryota","Bacillariophyta","c_000004946514"
"","9683","0.4841","3894","6.3508","Eukaryota","Bacillariophyta","c_000000763078"
"","9684","0.5044","2159","5.0787","Eukaryota","Bacillariophyta","c_000002845108"
"","9685","0.453","2649","6.5923","no-hit","no-hit","c_000000770772"
"","9686","0.4778","1195","8.0603","Eukaryota","Bacillariophyta","c_000002468453"
"","9687","0.4654","1562","32.8739","Eukaryota","Bacillariophyta","c_000000413566"
"","9688","0.4825","2765","8.8","Eukaryota","Bacillariophyta","c_000002561959"
"","9689","0.4926","2164","6.1188","Eukaryota","Bacillariophyta","c_000004960597"
"","9690","0.4836","1770","10.3096","no-hit","no-hit","c_000004823879"
"","9691","0.4829","1199","3.3436","Eukaryota","Bacillariophyta","c_000003354273"
"","9692","0.4588","1859","6.0871","Eukaryota","Bacillariophyta","c_000004844728"
"","9693","0.4756","1249","5.7726","no-hit","no-hit","c_000005286106"
"","9694","0.4844","2347","6.8845","Eukaryota","Bacillariophyta","c_000002009280"
"","9695","0.5192","3561","6.3389","no-hit","no-hit","c_000001341576"
"","9696","0.4716","1283","5.0834","Eukaryota","Bacillariophyta","c_000000623484"
"","9697","0.4772","1488","4.2177","Eukaryota","Bacillariophyta","c_000003792007"
"","9698","0.4776","1721","6.8286","Eukaryota","Bacillariophyta","c_000000343103"
"","9699","0.5131","1641","4.7172","Eukaryota","Bacillariophyta","c_000003564132"
"","9701","0.494","1510","7.7709","Eukaryota","Bacillariophyta","c_000005487733"
"","9702","0.4736","1155","7.5221","Eukaryota","Bacillariophyta","c_000000000180"
"","9703","0.4661","1062","6.8531","no-hit","no-hit","c_000000683638"
"","9704","0.5062","1932","3.9265","Eukaryota","Bacillariophyta","c_000001263743"
"","9705","0.4994","2421","6.5589","no-hit","no-hit","c_000001520276"
"","9706","0.4667","1502","6.1651","Eukaryota","Bacillariophyta","c_000001873765"
"","9707","0.5031","2115","5.4643","no-hit","no-hit","c_000004409115"
"","9708","0.5064","1246","5.073","Eukaryota","Bacillariophyta","c_000001977778"
"","9709","0.5049","2670","5.9371","Eukaryota","Bacillariophyta","c_000000135627"
"","9711","0.5057","1400","10.9236","Eukaryota","Bacillariophyta","c_000003272222"
"","9712","0.4717","1168","6.107","Eukaryota","Bacillariophyta","c_000005268182"
"","9713","0.4649","1654","6.1657","no-hit","no-hit","c_000001794557"
"","9714","0.4765","1530","5.7778","Eukaryota","Bacillariophyta","c_000004976010"
"","9715","0.4765","2382","3.6826","no-hit","no-hit","c_000000860556"
"","9716","0.48","1248","7.2204","no-hit","no-hit","c_000003107516"
"","9717","0.5014","1759","4.5719","Eukaryota","Bacillariophyta","c_000004966752"
"","9718","0.4986","2206","3.6179","Eukaryota","Bacillariophyta","c_000004589076"
"","9719","0.4909","1151","8.8341","Eukaryota","Bacillariophyta","c_000002709214"
"","9720","0.4689","1237","5.076","no-hit","no-hit","c_000000328869"
"","9721","0.4611","1594","4.7277","no-hit","no-hit","c_000000339947"
"","9722","0.4538","2144","5.584","Eukaryota","Bacillariophyta","c_000001760720"
"","9723","0.4765","1891","6.22","Eukaryota","Bacillariophyta","c_000000815463"
"","9724","0.469","1032","6.9273","no-hit","no-hit","c_000004487301"
"","9725","0.5073","1366","5.6135","no-hit","no-hit","c_000003683546"
"","9726","0.4891","2437","7.0899","Eukaryota","Bacillariophyta","c_000001826750"
"","9727","0.4895","1381","3.8414","Eukaryota","Bacillariophyta","c_000004048043"
"","9728","0.4869","3385","7.3223","Eukaryota","Bacillariophyta","c_000004597280"
"","9729","0.492","2254","5.6881","Eukaryota","Bacillariophyta","c_000005314933"
"","9730","0.5016","1836","3.5556","no-hit","no-hit","c_000002317961"
"","9731","0.4917","2054","4.3612","Eukaryota","Bacillariophyta","c_000003164956"
"","9732","0.472","1610","5.1211","no-hit","no-hit","c_000003846951"
"","9733","0.4804","1045","2.1598","no-hit","no-hit","c_000004570485"
"","9734","0.4862","1997","5.2939","no-hit","no-hit","c_000002607077"
"","9735","0.492","1864","7.8181","Eukaryota","Bacillariophyta","c_000003910476"
"","9736","0.4797","1603","5.0243","Eukaryota","Bacillariophyta","c_000002482914"
"","9737","0.5119","1303","4.4912","no-hit","no-hit","c_000002153959"
"","9738","0.4657","1602","5.4688","Eukaryota","Bacillariophyta","c_000000789559"
"","9739","0.4853","1055","5.2047","no-hit","no-hit","c_000000676866"
"","9740","0.4841","2429","8.8357","Eukaryota","Bacillariophyta","c_000000229801"
"","9741","0.4671","1674","6.3082","no-hit","no-hit","c_000002248850"
"","9742","0.4923","1751","5.321","no-hit","no-hit","c_000002690213"
"","9743","0.5126","2300","63.8557","Eukaryota","Bacillariophyta","c_000001020621"
"","9744","0.4772","1756","2.8018","Eukaryota","Bacillariophyta","c_000005490910"
"","9745","0.5073","2452","8.3389","Eukaryota","Bacillariophyta","c_000003095278"
"","9746","0.5198","1316","4.4673","Eukaryota","Bacillariophyta","c_000003969501"
"","9747","0.4614","1309","6.2399","no-hit","no-hit","c_000005238405"
"","9748","0.5075","2585","5.9072","no-hit","no-hit","c_000002030350"
"","9749","0.4917","1688","3.91","Eukaryota","Bacillariophyta","c_000000778340"
"","9750","0.489","1728","7.1944","Eukaryota","Bacillariophyta","c_000004901705"
"","9751","0.4757","2035","3.944","no-hit","no-hit","c_000001271092"
"","9752","0.5074","1492","2.2815","no-hit","no-hit","c_000001627295"
"","9753","0.4966","1174","6.7215","Eukaryota","Bacillariophyta","c_000004744418"
"","9754","0.5105","1434","5.7301","Eukaryota","Bacillariophyta","c_000002209996"
"","9755","0.4981","1307","10.2318","no-hit","no-hit","c_000005054221"
"","9756","0.4936","1090","5.6697","no-hit","no-hit","c_000002354619"
"","9757","0.4968","1248","4.9327","no-hit","no-hit","c_000000207400"
"","9758","0.5061","1144","4.9309","Eukaryota","Bacillariophyta","c_000001304025"
"","9759","0.4869","1257","4.2045","no-hit","no-hit","c_000003316895"
"","9760","0.5076","2368","10.2796","Eukaryota","Bacillariophyta","c_000004391161"
"","9761","0.466","3446","27.3175","no-hit","no-hit","c_000000736567"
"","9762","0.4788","2266","5.3372","no-hit","no-hit","c_000000566800"
"","9763","0.4871","1086","8.1703","Eukaryota","Bacillariophyta","c_000000727979"
"","9764","0.5137","1310","5.8229","Eukaryota","Bacillariophyta","c_000003071140"
"","9765","0.5163","1290","6.6783","Eukaryota","Bacillariophyta","c_000003383163"
"","9766","0.5014","1454","281.4195","Eukaryota","Bacillariophyta","c_000005477464"
"","9767","0.4826","1467","3.7594","no-hit","no-hit","c_000000890645"
"","9768","0.4824","1362","5.7805","no-hit","no-hit","c_000003361676"
"","9769","0.4878","1675","6.7361","Eukaryota","Bacillariophyta","c_000000185790"
"","9770","0.4763","1818","7.1661","Eukaryota","Bacillariophyta","c_000000318634"
"","9771","0.4844","1121","4.9741","Eukaryota","Bacillariophyta","c_000003893171"
"","9772","0.4679","1058","7.862","no-hit","no-hit","c_000005326388"
"","9773","0.4892","1846","2.7996","Eukaryota","Eukaryota-undef","c_000003346441"
"","9774","0.5234","1815","6.8584","Eukaryota","Bacillariophyta","c_000003153000"
"","9775","0.4775","2555","6.5421","Eukaryota","Bacillariophyta","c_000000785975"
"","9776","0.5144","2459","6.0496","no-hit","no-hit","c_000001894529"
"","9777","0.4811","1904","5.8876","no-hit","no-hit","c_000003596738"
"","9778","0.483","1383","6.3579","Eukaryota","Bacillariophyta","c_000004228683"
"","9779","0.4741","2550","5.7933","no-hit","no-hit","c_000003863378"
"","9780","0.4705","1103","3.2276","no-hit","no-hit","c_000004108587"
"","9781","0.4646","1526","4.1802","no-hit","no-hit","c_000003524815"
"","9782","0.5195","1413","7.104","Eukaryota","Bacillariophyta","c_000004215334"
"","9783","0.4876","1934","6.2223","Eukaryota","Bacillariophyta","c_000001855319"
"","9784","0.4738","2558","5.5063","Eukaryota","Bacillariophyta","c_000001322952"
"","9785","0.4934","2647","4.5036","Eukaryota","Bacillariophyta","c_000005503836"
"","9786","0.4896","1397","7.5884","Eukaryota","Bacillariophyta","c_000002705470"
"","9788","0.5128","2816","2.87","no-hit","no-hit","c_000004458621"
"","9789","0.4821","1734","7.3472","Eukaryota","Bacillariophyta","c_000000358570"
"","9790","0.4871","3244","6.7824","no-hit","no-hit","c_000004756200"
"","9791","0.496","1389","7.9489","Eukaryota","Bacillariophyta","c_000003591173"
"","9792","0.4974","3098","9.45","Eukaryota","Bacillariophyta","c_000003879710"
"","9793","0.5007","1460","5.3349","no-hit","no-hit","c_000001049567"
"","9794","0.4643","2186","2.8898","no-hit","no-hit","c_000003556772"
"","9795","0.4933","1575","4.661","Eukaryota","Zoopagomycota","c_000005229593"
"","9796","0.5104","1444","3.7874","no-hit","no-hit","c_000005427642"
"","9797","0.4697","1139","12.7603","Eukaryota","Bacillariophyta","c_000000213706"
"","9798","0.4821","2145","3.6336","no-hit","no-hit","c_000002889511"
"","9799","0.4811","1588","7.1045","Eukaryota","Bacillariophyta","c_000002820690"
"","9800","0.4875","2355","5.9346","no-hit","no-hit","c_000004390030"
"","9801","0.4673","1774","5.4938","no-hit","no-hit","c_000000550475"
"","9802","0.4848","1219","5.7145","Eukaryota","Bacillariophyta","c_000002064409"
"","9803","0.4739","2456","6.6816","Eukaryota","Bacillariophyta","c_000003155444"
"","9804","0.485","2066","7.8804","Eukaryota","Bacillariophyta","c_000003426365"
"","9805","0.5066","1218","3.8498","no-hit","no-hit","c_000004086044"
"","9806","0.4732","1044","3.3841","no-hit","no-hit","c_000003455403"
"","9807","0.4789","1798","7.5612","Eukaryota","Bacillariophyta","c_000004200102"
"","9808","0.5057","1307","5.5555","no-hit","no-hit","c_000004370649"
"","9809","0.467","1272","4.9631","no-hit","no-hit","c_000003732304"
"","9810","0.4708","1971","6.8554","Eukaryota","Bacillariophyta","c_000001294554"
"","9811","0.4872","1872","4.9786","Eukaryota","Bacillariophyta","c_000001522371"
"","9812","0.5095","2208","5.558","Eukaryota","Bacillariophyta","c_000004036142"
"","9813","0.4997","1833","7.2384","Eukaryota","Bacillariophyta","c_000005375341"
"","9814","0.5138","1890","6.1201","Eukaryota","Bacillariophyta","c_000003032583"
"","9815","0.4863","1682","10.7467","Eukaryota","Bacillariophyta","c_000005254600"
"","9816","0.4891","1603","7.5477","Eukaryota","Bacillariophyta","c_000004795086"
"","9817","0.4758","1507","4.8421","Eukaryota","Eukaryota-undef","c_000004992431"
"","9818","0.4839","2854","7.8931","no-hit","no-hit","c_000003653547"
"","9819","0.4995","2196","4.775","Eukaryota","Bacillariophyta","c_000005459679"
"","9820","0.4387","1174","11.1993","no-hit","no-hit","c_000000920053"
"","9821","0.4841","1508","5.4271","no-hit","no-hit","c_000001306979"
"","9822","0.4889","1794","6.3824","no-hit","no-hit","c_000001253155"
"","9823","0.4745","1039","2.7661","no-hit","no-hit","c_000003669492"
"","9824","0.4492","2469","4.4447","no-hit","no-hit","c_000005254338"
"","9825","0.4942","1388","4.7745","Eukaryota","Bacillariophyta","c_000001667316"
"","9826","0.4708","1302","2.6966","no-hit","no-hit","c_000002312878"
"","9827","0.4834","1808","6.365","Eukaryota","Bacillariophyta","c_000004096442"
"","9828","0.4882","1483","10.4005","Eukaryota","Bacillariophyta","c_000004792180"
"","9829","0.4652","2070","6.5734","Eukaryota","Bacillariophyta","c_000000559963"
"","9830","0.4825","1513","220.5512","no-hit","no-hit","c_000000912573"
"","9831","0.4377","1999","3.7339","Eukaryota","Bacillariophyta","c_000004716838"
"","9832","0.5044","3269","6.2236","Eukaryota","Bacillariophyta","c_000001751754"
"","9833","0.4758","1198","3.1077","no-hit","no-hit","c_000000163204"
"","9834","0.4882","1610","7.8224","Eukaryota","Bacillariophyta","c_000004659473"
"","9835","0.518","1197","3.614","Eukaryota","Bacillariophyta","c_000000624814"
"","9836","0.4947","1423","9.8791","no-hit","no-hit","c_000004026481"
"","9837","0.502","1010","4.2505","Eukaryota","Bacillariophyta","c_000002211158"
"","9838","0.4558","1121","4.2052","Eukaryota","Bacillariophyta","c_000001457815"
"","9839","0.4759","1139","6.6892","Eukaryota","Bacillariophyta","c_000002593014"
"","9841","0.4959","1452","6.1715","Eukaryota","Bacillariophyta","c_000004300100"
"","9842","0.4803","1449","3.7426","Eukaryota","Rhodophyta","c_000000145304"
"","9843","0.5141","1451","2.7547","Eukaryota","Bacillariophyta","c_000000595422"
"","9844","0.4492","1162","5.9449","Eukaryota","Bacillariophyta","c_000003704608"
"","9845","0.5241","1578","5.6248","Eukaryota","Bacillariophyta","c_000005159929"
"","9846","0.5182","2090","6.6105","no-hit","no-hit","c_000001511621"
"","9847","0.4836","2078","6.2854","Eukaryota","Bacillariophyta","c_000003938192"
"","9848","0.4423","1169","8.5825","no-hit","no-hit","c_000001571773"
"","9850","0.4639","1522","6.4021","Eukaryota","Bacillariophyta","c_000000692653"
"","9851","0.4689","1446","3.61","no-hit","no-hit","c_000001649657"
"","9852","0.4926","2379","8.034","no-hit","no-hit","c_000002981998"
"","9853","0.4838","1083","5.5069","Eukaryota","Bacillariophyta","c_000003936806"
"","9854","0.4627","1379","5.5359","no-hit","no-hit","c_000005376069"
"","9855","0.5096","1244","6.459","Eukaryota","Bacillariophyta","c_000000774732"
"","9856","0.4968","2007","6.9263","Eukaryota","Bacillariophyta","c_000002394173"
"","9857","0.4865","1147","8.7367","Eukaryota","Bacillariophyta","c_000002654129"
"","9858","0.4865","1408","4.8956","Eukaryota","Bacillariophyta","c_000001838898"
"","9859","0.4914","1687","7.7421","no-hit","no-hit","c_000001847728"
"","9860","0.4777","1411","3.3494","Eukaryota","Eukaryota-undef","c_000003272760"
"","9861","0.4707","1417","7.5512","Eukaryota","Bacillariophyta","c_000003488852"
"","9862","0.5257","1771","5.1491","no-hit","no-hit","c_000004794126"
"","9863","0.5083","2721","5.0698","Eukaryota","Bacillariophyta","c_000000342036"
"","9864","0.4773","2772","5.1079","Eukaryota","Bacillariophyta","c_000001841130"
"","9865","0.4635","1424","3.2788","no-hit","no-hit","c_000001615062"
