"sel","_id","gc","length","W_Bin_16-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","1041","0.459","51305","8.7625","Eukaryota","Bacillariophyta","c_000002420973"
"","1042","0.4537","12786","1.3098","Eukaryota","Bacillariophyta","c_000000979558"
"","1043","0.442","4946","2.3951","Eukaryota","Bacillariophyta","c_000000743302"
"","1044","0.4561","47912","1.396","Eukaryota","Bacillariophyta","c_000001182535"
"","1045","0.459","11925","1.2029","Eukaryota","Bacillariophyta","c_000002795598"
"","1046","0.4408","6017","2.2235","Eukaryota","Bacillariophyta","c_000001495651"
"","1047","0.4654","7177","2.0001","Eukaryota","Bacillariophyta","c_000003615531"
"","1048","0.4589","10463","1.5429","Eukaryota","Bacillariophyta","c_000001144460"
"","1049","0.4568","31431","1.0509","Eukaryota","Bacillariophyta","c_000001355945"
"","1050","0.463","39371","1.1354","Eukaryota","Bacillariophyta","c_000001210467"
"","1051","0.4582","12700","1.1334","Eukaryota","Bacillariophyta","c_000002811055"
"","1052","0.463","11285","1.363","Eukaryota","Bacillariophyta","c_000003264695"
"","1053","0.462","13479","2.4635","Eukaryota","Bacillariophyta","c_000005027613"
"","1054","0.4523","5600","2.1929","Eukaryota","Bacillariophyta","c_000001532278"
"","1055","0.4826","7186","1.0989","Eukaryota","Chlorophyta","c_000005105960"
"","1056","0.4571","7129","23.6847","Eukaryota","Bacillariophyta","c_000005107517"
"","1057","0.4548","6361","1.1064","no-hit","no-hit","c_000001060095"
"","1058","0.4569","24492","1.4241","Eukaryota","Bacillariophyta","c_000000237232"
"","1059","0.4511","12433","1.4122","Eukaryota","Bacillariophyta","c_000000180871"
"","1060","0.4502","4429","1.7609","Eukaryota","Bacillariophyta","c_000004221303"
"","1061","0.4615","51803","1.6113","Eukaryota","Bacillariophyta","c_000000391412"
"","1062","0.4537","7276","2.1513","Eukaryota","Bacillariophyta","c_000005085613"
"","1063","0.4594","6500","1.3331","Eukaryota","Bacillariophyta","c_000002445779"
"","1064","0.4631","8324","1.0455","Eukaryota","Bacillariophyta","c_000000201122"
"","1065","0.4514","15161","33.905","Eukaryota","Bacillariophyta","c_000000684004"
"","1066","0.4471","3339","1.2746","Eukaryota","Bacillariophyta","c_000004127140"
"","1067","0.4585","11162","1.112","Eukaryota","Bacillariophyta","c_000004432688"
"","1068","0.4495","5693","1.3963","no-hit","no-hit","c_000000355688"
"","1069","0.4807","10712","0.9949","Eukaryota","Bacillariophyta","c_000000462152"
"","1071","0.4381","5585","5.1042","no-hit","no-hit","c_000005325796"
"","1072","0.4702","4779","1.6792","Eukaryota","Bacillariophyta","c_000002941114"
"","1073","0.4633","77560","1.225","Eukaryota","Bacillariophyta","c_000000478926"
"","1074","0.4573","15559","1.4496","Eukaryota","Bacillariophyta","c_000004035211"
"","1075","0.4451","5828","1.0504","Eukaryota","Bacillariophyta","c_000004243841"
"","1076","0.4583","44457","1.5941","Eukaryota","Bacillariophyta","c_000000568234"
"","1077","0.4525","41368","1.0588","Eukaryota","Bacillariophyta","c_000002915801"
"","1078","0.4531","3350","1.2319","Eukaryota","Bacillariophyta","c_000003677416"
"","1079","0.4641","44126","1.3029","Eukaryota","Bacillariophyta","c_000005493266"
"","1080","0.4559","4762","0.9515","no-hit","no-hit","c_000002762126"
"","1081","0.4591","5280","0.7199","Eukaryota","Bacillariophyta","c_000002756382"
"","1082","0.458","8516","0.7154","Eukaryota","Bacillariophyta","c_000002139765"
"","1083","0.4459","5317","1.2955","Eukaryota","Bacillariophyta","c_000004626536"
"","1084","0.4571","33264","1.2297","Eukaryota","Bacillariophyta","c_000005209334"
"","1085","0.4552","8345","1.8781","Eukaryota","Bacillariophyta","c_000004908121"
"","1086","0.4506","25510","6.2594","Eukaryota","Bacillariophyta","c_000001202957"
"","1087","0.4638","4834","1.4079","Eukaryota","Bacillariophyta","c_000004965529"
"","1088","0.4628","5268","1.5237","no-hit","no-hit","c_000001513391"
"","1089","0.4219","5387","1.1535","no-hit","no-hit","c_000002005650"
"","1090","0.4682","23908","1.7516","Eukaryota","Bacillariophyta","c_000001158162"
"","1091","0.4672","14047","2.7728","Eukaryota","Bacillariophyta","c_000001497379"
"","1092","0.4587","3913","1.62","Eukaryota","Bacillariophyta","c_000002182707"
"","1093","0.4531","3573","0.717","Eukaryota","Bacillariophyta","c_000005183296"
"","1094","0.4633","7838","0.9981","Eukaryota","Bacillariophyta","c_000003722861"
"","1095","0.4585","17763","1.2387","Eukaryota","Bacillariophyta","c_000005395897"
"","1096","0.4558","6114","1.2303","no-hit","no-hit","c_000001057343"
"","1097","0.4807","4787","1.4604","Eukaryota","Bacillariophyta","c_000003997004"
"","1098","0.4469","6332","1.0153","no-hit","no-hit","c_000004201859"
"","1099","0.4426","16678","1.263","Eukaryota","Bacillariophyta","c_000000897732"
"","1100","0.4578","13721","14.774","Eukaryota","Bacillariophyta","c_000003707743"
"","1101","0.4672","6751","1.1695","Eukaryota","Bacillariophyta","c_000002420261"
"","1102","0.4671","11934","2.6299","Eukaryota","Bacillariophyta","c_000004086757"
"","1103","0.4637","12042","0.9315","Eukaryota","Bacillariophyta","c_000003434932"
"","1104","0.4554","10945","1.3091","Eukaryota","Bacillariophyta","c_000003176756"
"","1105","0.4651","19074","1.2528","Eukaryota","Bacillariophyta","c_000004641670"
"","1106","0.4572","53767","1.4369","Eukaryota","Bacillariophyta","c_000000500191"
"","1107","0.458","9555","2.2284","Eukaryota","Bacillariophyta","c_000001705579"
"","1108","0.4505","25736","1.499","Eukaryota","Bacillariophyta","c_000003863294"
"","1109","0.4623","12401","0.8998","Eukaryota","Eukaryota-undef","c_000000788940"
"","1110","0.4358","6755","3.7858","no-hit","no-hit","c_000004231822"
"","1111","0.4651","18933","1.255","Eukaryota","Bacillariophyta","c_000003628825"
"","1112","0.4578","6846","2.8196","Eukaryota","Bacillariophyta","c_000002413582"
"","1113","0.4493","15128","7.6263","Eukaryota","Bacillariophyta","c_000001422236"
"","1114","0.4486","7779","1.9672","Eukaryota","Bacillariophyta","c_000001578497"
"","1115","0.4691","5536","1.4113","Eukaryota","Bacillariophyta","c_000003869730"
"","1116","0.4573","16769","0.9095","Eukaryota","Bacillariophyta","c_000003881020"
"","1117","0.4582","6730","0.792","no-hit","no-hit","c_000005062494"
"","1118","0.4404","4578","36.2302","Eukaryota","Bacillariophyta","c_000004799763"
"","1119","0.4844","10967","1.7633","Eukaryota","Bacillariophyta","c_000004896364"
"","1120","0.4511","6176","2.2453","Eukaryota","Bacillariophyta","c_000002607911"
"","1121","0.4622","13428","1.1985","Eukaryota","Bacillariophyta","c_000003542406"
"","1122","0.4558","26854","1.3045","Eukaryota","Bacillariophyta","c_000001505915"
"","1123","0.4675","11501","0.9371","Eukaryota","Bacillariophyta","c_000001853198"
"","1124","0.4575","17749","1.1458","Eukaryota","Bacillariophyta","c_000003175752"
"","1125","0.4716","9884","4.3347","Eukaryota","Bacillariophyta","c_000004212990"
"","1127","0.4551","12957","1.4787","Eukaryota","Bacillariophyta","c_000001061293"
"","1128","0.4701","7014","1.4113","Eukaryota","Bacillariophyta","c_000000054304"
"","1129","0.4637","54657","1.413","Eukaryota","Bacillariophyta","c_000000708271"
"","1130","0.4446","9103","1.753","Eukaryota","Bacillariophyta","c_000000900617"
"","1131","0.4661","8800","1.4758","Eukaryota","Bacillariophyta","c_000001905864"
"","1132","0.4557","17739","1.5519","Eukaryota","Bacillariophyta","c_000005447008"
"","1133","0.4611","15585","1.0059","Eukaryota","Bacillariophyta","c_000003879168"
"","1134","0.4559","9710","1.2619","Eukaryota","Bacillariophyta","c_000000300439"
"","1136","0.4713","3904","2.1342","Eukaryota","Bacillariophyta","c_000002527708"
"","1137","0.4579","5178","11.729","Eukaryota","Bacillariophyta","c_000004556364"
"","1138","0.4565","11335","1.492","Eukaryota","Bacillariophyta","c_000003057289"
"","1139","0.4529","12922","1.2384","Eukaryota","Bacillariophyta","c_000000322135"
"","1140","0.4585","11961","3.5445","Eukaryota","Bacillariophyta","c_000000222679"
"","1141","0.4641","6098","0.9795","no-hit","no-hit","c_000000011463"
"","1142","0.4528","18932","2.0485","Eukaryota","Bacillariophyta","c_000001894582"
"","1143","0.4637","5348","1.3521","Eukaryota","Bacillariophyta","c_000003981700"
"","1144","0.4589","36454","1.3298","Eukaryota","Bacillariophyta","c_000003089906"
"","1145","0.4609","7728","2.0355","Eukaryota","Bacillariophyta","c_000003424002"
"","1146","0.4573","21607","1.8387","Eukaryota","Bacillariophyta","c_000001908796"
"","1147","0.4582","4749","2.4235","no-hit","no-hit","c_000004447306"
"","1148","0.4696","13894","1.3879","Eukaryota","Bacillariophyta","c_000003355350"
"","1149","0.466","6556","1.0807","Eukaryota","Bacillariophyta","c_000004623494"
"","1150","0.457","5713","1.4302","no-hit","no-hit","c_000001638815"
"","1151","0.4663","17312","4.3837","Eukaryota","Bacillariophyta","c_000002586648"
"","1152","0.4586","17505","1.2075","Eukaryota","Eukaryota-undef","c_000000008379"
"","1153","0.452","39989","7.8921","Eukaryota","Bacillariophyta","c_000002997683"
"","1154","0.4666","16119","1.095","Eukaryota","Bacillariophyta","c_000000438280"
"","1155","0.4467","16555","1.5874","Eukaryota","Bacillariophyta","c_000001368125"
"","1156","0.4648","9959","1.3851","Eukaryota","Bacillariophyta","c_000004680282"
"","1157","0.4658","6033","1.7255","Eukaryota","Bacillariophyta","c_000000589418"
"","1158","0.4599","31609","1.4711","Eukaryota","Bacillariophyta","c_000000822495"
"","1159","0.4402","6951","2.425","Eukaryota","Bacillariophyta","c_000000295173"
"","1160","0.4508","9855","1.2679","no-hit","no-hit","c_000002386641"
"","1161","0.4697","5618","1.3578","Eukaryota","Bacillariophyta","c_000004393092"
"","1162","0.459","10744","14.5559","Eukaryota","Bacillariophyta","c_000005197269"
"","1163","0.4547","13164","1.2297","Eukaryota","Bacillariophyta","c_000004188635"
"","1164","0.4606","37693","1.6241","Eukaryota","Bacillariophyta","c_000001470921"
"","1165","0.4501","5394","1.6174","no-hit","no-hit","c_000003176300"
"","1166","0.4505","9305","1.1182","Eukaryota","Bacillariophyta","c_000000550697"
"","1167","0.4504","20530","1.5234","Eukaryota","Bacillariophyta","c_000003064516"
"","1168","0.4563","10813","2.0534","Eukaryota","Bacillariophyta","c_000003740500"
"","1169","0.4399","14015","1.3869","Eukaryota","Bacillariophyta","c_000000104609"
"","1170","0.4549","64311","1.5647","Eukaryota","Bacillariophyta","c_000003519959"
"","1171","0.4499","7652","3.7107","Eukaryota","Bacillariophyta","c_000000675204"
"","1172","0.4532","11375","4.404","Eukaryota","Bacillariophyta","c_000001553309"
"","1173","0.4548","6323","1.3112","Eukaryota","Bacillariophyta","c_000002681888"
"","1174","0.4555","5949","1.3559","Eukaryota","Bacillariophyta","c_000003938490"
"","1175","0.4575","8685","2.2866","Eukaryota","Bacillariophyta","c_000002237145"
"","1176","0.4627","16424","1.4444","Eukaryota","Bacillariophyta","c_000003526922"
"","1177","0.4622","14790","1.1873","Eukaryota","Bacillariophyta","c_000002484237"
"","1178","0.453","5459","1.4664","Eukaryota","Bacillariophyta","c_000003705369"
"","1179","0.4443","11322","1.3837","Eukaryota","Bacillariophyta","c_000004552685"
"","1180","0.458","11174","1.1853","Eukaryota","Bacillariophyta","c_000000656545"
"","1181","0.4693","17875","1.0364","Eukaryota","Bacillariophyta","c_000003326413"
"","1182","0.4877","9656","1.1747","Eukaryota","Bacillariophyta","c_000003250104"
"","1183","0.4592","18640","1.4953","Eukaryota","Bacillariophyta","c_000002369557"
"","1184","0.4636","7064","1.0282","Eukaryota","Bacillariophyta","c_000000359448"
"","1185","0.461","4640","1.0966","no-hit","no-hit","c_000003415257"
"","1186","0.4644","23089","1.7237","Eukaryota","Bacillariophyta","c_000004348245"
"","1187","0.4421","6137","8.9702","Eukaryota","Bacillariophyta","c_000001677717"
"","1188","0.4567","10395","1.6369","Eukaryota","Bacillariophyta","c_000001319407"
"","1189","0.458","7647","1.5118","no-hit","no-hit","c_000004686072"
"","1190","0.4637","12147","87.1819","Eukaryota","Bacillariophyta","c_000001048366"
"","1191","0.4616","20381","2.0627","Eukaryota","Bacillariophyta","c_000000909501"
"","1192","0.461","23943","1.2084","Eukaryota","Bacillariophyta","c_000004018619"
"","1193","0.4498","11759","1.3667","Eukaryota","Bacillariophyta","c_000001221196"
"","1194","0.4548","5367","0.7248","Eukaryota","Bacillariophyta","c_000001248397"
"","1195","0.4514","11798","1.0395","Eukaryota","Bacillariophyta","c_000001683345"
"","1196","0.4843","10889","1.4205","no-hit","no-hit","c_000001421259"
"","1197","0.4492","10489","1.3168","Eukaryota","Bacillariophyta","c_000001030172"
"","1198","0.4698","49002","1.3665","Eukaryota","Bacillariophyta","c_000000211040"
"","1199","0.4635","6162","1.1749","Eukaryota","Bacillariophyta","c_000003848865"
"","1200","0.4519","7320","1.2434","Eukaryota","Bacillariophyta","c_000004559545"
"","1201","0.4621","6836","1.2993","Eukaryota","Bacillariophyta","c_000000543816"
"","1202","0.4637","34628","1.0239","Eukaryota","Bacillariophyta","c_000000467125"
"","1203","0.4542","13706","1.3935","Eukaryota","Bacillariophyta","c_000001187594"
"","1204","0.4645","5809","4.1625","Eukaryota","Bacillariophyta","c_000005189090"
"","1205","0.4575","7206","1.1385","Eukaryota","Bacillariophyta","c_000000482370"
"","1206","0.4663","4298","1.3597","Eukaryota","Bacillariophyta","c_000002090919"
"","1207","0.462","41823","1.1504","Eukaryota","Bacillariophyta","c_000000641287"
"","1208","0.489","11180","1.3474","Eukaryota","Bacillariophyta","c_000002630251"
"","1209","0.4746","8796","2.3724","Eukaryota","Bacillariophyta","c_000000286018"
"","1210","0.4634","10664","9.2896","no-hit","no-hit","c_000000920761"
"","1211","0.455","35158","1.3114","Eukaryota","Bacillariophyta","c_000004366377"
"","1212","0.456","14337","1.355","Eukaryota","Bacillariophyta","c_000001020452"
"","1213","0.4546","11988","1.1566","Eukaryota","Bacillariophyta","c_000004351803"
"","1214","0.456","11637","1.4658","Eukaryota","Bacillariophyta","c_000004834914"
"","1215","0.4607","28223","1.6532","Eukaryota","Bacillariophyta","c_000002291612"
"","1216","0.4586","26890","1.4166","Eukaryota","Bacillariophyta","c_000002921921"
"","1217","0.4616","4781","1.5612","Eukaryota","Bacillariophyta","c_000002868383"
"","1218","0.4548","7685","2.5047","no-hit","no-hit","c_000003873525"
"","1219","0.4567","5500","2.5964","Eukaryota","Bacillariophyta","c_000003895591"
"","1220","0.4476","9037","1.4972","Eukaryota","Bacillariophyta","c_000003837494"
"","1221","0.4544","14895","1.6258","Eukaryota","Bacillariophyta","c_000004455072"
"","1222","0.4497","11006","7.5207","Eukaryota","Bacillariophyta","c_000005370740"
"","1223","0.4502","4649","7.4328","Eukaryota","Bacillariophyta","c_000001584260"
"","1224","0.4565","7168","4.1304","Eukaryota","Bacillariophyta","c_000002548821"
"","1225","0.4621","10779","1.6708","Eukaryota","Bacillariophyta","c_000002762910"
"","1226","0.4728","9832","1.2636","Eukaryota","Bacillariophyta","c_000002318756"
"","1227","0.4476","27745","1.5826","Eukaryota","Bacillariophyta","c_000003099961"
"","1228","0.4461","8366","1.0479","Eukaryota","Bacillariophyta","c_000001810961"
"","1229","0.4647","9428","0.7127","Eukaryota","Bacillariophyta","c_000002143749"
"","1230","0.4462","13226","1.2191","Eukaryota","Bacillariophyta","c_000001970015"
"","1231","0.4467","6946","1.3077","Eukaryota","Bacillariophyta","c_000001760923"
"","1232","0.4449","9729","1.2728","no-hit","no-hit","c_000003719820"
"","1233","0.4631","9468","14.6303","Eukaryota","Bacillariophyta","c_000001293775"
"","1234","0.4594","27138","1.9399","Eukaryota","Bacillariophyta","c_000005100251"
"","1235","0.4525","14241","1.2312","Eukaryota","Bacillariophyta","c_000003305908"
"","1236","0.4613","8378","1.1104","Eukaryota","Bacillariophyta","c_000002128965"
"","1237","0.459","21220","1.3159","Eukaryota","Bacillariophyta","c_000005475316"
"","1238","0.4594","10337","1.386","Eukaryota","Bacillariophyta","c_000000946316"
"","1239","0.4347","6933","115.1741","Eukaryota","Bacillariophyta","c_000003199604"
"","1240","0.4539","8586","2.0609","no-hit","no-hit","c_000002082735"
"","1241","0.4551","79379","1.4395","Eukaryota","Bacillariophyta","c_000002295777"
"","1242","0.4657","9486","1.3772","Eukaryota","Bacillariophyta","c_000002997037"
"","1243","0.4703","9002","3.382","Eukaryota","Bacillariophyta","c_000001378836"
"","1244","0.4535","13272","1.1273","Eukaryota","Bacillariophyta","c_000002134232"
"","1245","0.4595","16630","17.4016","Eukaryota","Bacillariophyta","c_000005304825"
"","1246","0.4592","14042","1.2708","Eukaryota","Bacillariophyta","c_000000800443"
"","1247","0.4482","30676","1.4556","Eukaryota","Bacillariophyta","c_000002403853"
"","1248","0.4562","11518","0.8905","Eukaryota","Bacillariophyta","c_000004655020"
"","1249","0.4678","4814","1.3671","no-hit","no-hit","c_000001665292"
"","1250","0.4561","22887","1.2078","Eukaryota","Bacillariophyta","c_000000490637"
"","1251","0.4583","13854","1.2741","Eukaryota","Bacillariophyta","c_000002891190"
"","1252","0.4512","4111","0.7173","Eukaryota","Bacillariophyta","c_000002653426"
"","1253","0.4415","4383","1.1939","no-hit","no-hit","c_000003790498"
"","1254","0.4539","31606","1.2561","Eukaryota","Bacillariophyta","c_000002122214"
"","1255","0.4555","7814","1.4633","Eukaryota","Bacillariophyta","c_000003554408"
"","1256","0.4652","13878","1.1515","Eukaryota","Bacillariophyta","c_000001548339"
"","1257","0.4598","6277","3.8036","Eukaryota","Bacillariophyta","c_000002446692"
"","1258","0.4534","5450","1.562","no-hit","no-hit","c_000001932876"
"","1259","0.4593","8966","1.4693","Eukaryota","Bacillariophyta","c_000002293424"
"","1260","0.4573","21885","0.9303","Eukaryota","Bacillariophyta","c_000000616317"
"","1261","0.4681","4841","2.5071","Eukaryota","Bacillariophyta","c_000001280059"
"","1262","0.4517","11626","1.3195","Eukaryota","Bacillariophyta","c_000001829684"
"","1263","0.459","14549","1.2694","Eukaryota","Bacillariophyta","c_000003323253"
"","1264","0.4605","10199","0.886","Eukaryota","Bacillariophyta","c_000005011564"
"","1265","0.4564","7033","2.2855","Eukaryota","Bacillariophyta","c_000001510354"
"","1267","0.4534","11181","17.8852","Eukaryota","Bacillariophyta","c_000000557761"
"","1268","0.4595","53766","2.3717","Eukaryota","Bacillariophyta","c_000003292436"
"","1269","0.4172","27488","14.6991","Eukaryota","Bacillariophyta","c_000001887952"
"","1270","0.4656","10165","1.0525","no-hit","no-hit","c_000002963835"
"","1271","0.453","4682","1.3101","Eukaryota","Bacillariophyta","c_000003550630"
"","1272","0.4534","24652","1.2197","Eukaryota","Bacillariophyta","c_000000621252"
"","1273","0.464","10695","0.8464","Eukaryota","Bacillariophyta","c_000001855680"
"","1274","0.4485","6394","1.1412","Eukaryota","Bacillariophyta","c_000004492428"
"","1275","0.4593","6691","0.8875","Eukaryota","Bacillariophyta","c_000002103919"
"","1276","0.462","25297","1.3725","Eukaryota","Bacillariophyta","c_000004244767"
"","1277","0.4487","7296","10.7037","Eukaryota","Bacillariophyta","c_000001989542"
"","1278","0.4614","7827","1.4108","Eukaryota","Bacillariophyta","c_000002267220"
"","1279","0.4683","13006","1.6758","Eukaryota","Bacillariophyta","c_000001671046"
"","1280","0.4438","4563","1.4372","Eukaryota","Bacillariophyta","c_000004368702"
"","1281","0.4521","4258","1.3415","Eukaryota","Bacillariophyta","c_000000046720"
"","1282","0.4616","47463","1.3797","Eukaryota","Bacillariophyta","c_000003893660"
"","1283","0.4566","12756","1.2643","Eukaryota","Bacillariophyta","c_000004387426"
"","1284","0.4584","22806","1.3786","Eukaryota","Bacillariophyta","c_000005336136"
"","1285","0.4525","22189","1.1986","Eukaryota","Bacillariophyta","c_000002918464"
"","1286","0.4608","10912","1.086","Eukaryota","Bacillariophyta","c_000004948254"
"","1287","0.472","12092","1.3613","Eukaryota","Bacillariophyta","c_000005124338"
"","1288","0.4551","7987","0.9563","Eukaryota","Bacillariophyta","c_000003104022"
"","1289","0.4682","11724","1.4005","Eukaryota","Bacillariophyta","c_000001873210"
"","1290","0.4581","48088","1.1972","Eukaryota","Bacillariophyta","c_000002594162"
"","1291","0.4787","4642","1.4087","Eukaryota","Bacillariophyta","c_000003699726"
"","1292","0.4573","8671","1.1032","Eukaryota","Bacillariophyta","c_000004165348"
"","1293","0.4518","24783","2.1962","Eukaryota","Bacillariophyta","c_000003395712"
"","1294","0.464","13270","2.6775","Eukaryota","Bacillariophyta","c_000004676439"
"","1295","0.4535","12769","1.3812","Eukaryota","Bacillariophyta","c_000003482215"
"","1296","0.4763","7184","1.1979","Eukaryota","Bacillariophyta","c_000003673763"
"","1297","0.4604","48299","1.5842","Eukaryota","Bacillariophyta","c_000002612566"
"","1298","0.4719","4749","2.9535","no-hit","no-hit","c_000000648788"
"","1299","0.4534","18311","1.1873","Eukaryota","Bacillariophyta","c_000002988389"
"","1300","0.4621","10547","1.0051","Eukaryota","Bacillariophyta","c_000001136515"
"","1301","0.4543","11809","1.279","Eukaryota","Bacillariophyta","c_000002791968"
"","1302","0.4568","32099","1.9426","Eukaryota","Bacillariophyta","c_000000620639"
"","1303","0.4611","11396","11.5355","Eukaryota","Bacillariophyta","c_000002929489"
"","1304","0.4526","15988","1.3192","Eukaryota","Bacillariophyta","c_000003695061"
"","1305","0.462","20942","1.3777","Eukaryota","Bacillariophyta","c_000004392119"
"","1306","0.4523","5275","1.6766","Eukaryota","Bacillariophyta","c_000002305067"
"","1307","0.461","22532","3.0845","Eukaryota","Bacillariophyta","c_000001681523"
"","1308","0.4502","5764","9.2169","Eukaryota","Bacillariophyta","c_000005135836"
"","1309","0.4695","25329","1.0696","Eukaryota","Bacillariophyta","c_000003115725"
"","1310","0.4477","4554","1.0455","Eukaryota","Bacillariophyta","c_000000726364"
"","1311","0.4456","5238","80.2862","no-hit","no-hit","c_000004695300"
"","1312","0.4637","45737","1.4698","Eukaryota","Bacillariophyta","c_000004318960"
"","1313","0.4687","15399","1.1894","Eukaryota","Bacillariophyta","c_000004366208"
"","1314","0.4522","6082","1.241","Eukaryota","Bacillariophyta","c_000001060037"
"","1315","0.4662","14415","1.3349","Eukaryota","Bacillariophyta","c_000001311801"
"","1316","0.4595","8159","5.7527","no-hit","no-hit","c_000000782302"
"","1317","0.4637","12658","1.2883","Eukaryota","Bacillariophyta","c_000002566655"
"","1318","0.4595","5345","1.1955","Eukaryota","Bacillariophyta","c_000003197372"
"","1319","0.4532","22341","1.4106","Eukaryota","Bacillariophyta","c_000001326922"
"","1320","0.4587","6994","1.7352","no-hit","no-hit","c_000005353983"
"","1322","0.4379","9031","27.0044","Eukaryota","Bacillariophyta","c_000005366665"
"","1323","0.4496","9169","3.696","Eukaryota","Bacillariophyta","c_000004259197"
"","1324","0.4625","4376","0.5889","Eukaryota","Bacillariophyta","c_000000663059"
"","1325","0.4531","15530","1.5583","Eukaryota","Bacillariophyta","c_000003254805"
"","1326","0.4594","14182","1.2392","Eukaryota","Bacillariophyta","c_000003559509"
"","1327","0.4621","11435","0.8683","Eukaryota","Bacillariophyta","c_000000713936"
"","1328","0.4739","21378","2.3774","Eukaryota","Bacillariophyta","c_000002548869"
"","1329","0.4584","6815","1.4621","Eukaryota","Bacillariophyta","c_000003369940"
"","1330","0.4475","4959","1.5463","Eukaryota","Bacillariophyta","c_000002491770"
"","1331","0.4698","14554","1.4178","Eukaryota","Bacillariophyta","c_000002243934"
"","1332","0.4589","17844","25.9458","no-hit","no-hit","c_000002175539"
"","1333","0.4562","8761","0.9503","Eukaryota","Bacillariophyta","c_000003360195"
"","1334","0.4493","27921","1.3852","Eukaryota","Bacillariophyta","c_000000225959"
"","1336","0.4553","18834","1.4148","Eukaryota","Bacillariophyta","c_000002275236"
"","1337","0.4453","15436","1.2728","Eukaryota","Bacillariophyta","c_000002649415"
"","1338","0.4647","13943","1.2991","Eukaryota","Bacillariophyta","c_000002083757"
"","1339","0.453","4675","1.2599","Eukaryota","Bacillariophyta","c_000001989590"
"","1340","0.4653","6634","1.9781","Eukaryota","Bacillariophyta","c_000003067083"
"","1341","0.4655","4984","66.9191","no-hit","no-hit","c_000000298093"
"","1342","0.4654","7546","1.0934","Eukaryota","Bacillariophyta","c_000000321776"
"","1343","0.4535","10444","46.4045","Eukaryota","Bacillariophyta","c_000003360677"
"","1344","0.4598","31439","1.3409","Eukaryota","Bacillariophyta","c_000002667905"
"","1345","0.4612","27283","1.2535","Eukaryota","Bacillariophyta","c_000003715904"
"","1346","0.4435","7188","3.9665","Eukaryota","Bacillariophyta","c_000001522626"
"","1347","0.4638","36274","2.511","Eukaryota","Bacillariophyta","c_000000567119"
"","1348","0.4619","14856","1.4066","Eukaryota","Bacillariophyta","c_000002422575"
"","1349","0.4608","33007","1.3054","Eukaryota","Eukaryota-undef","c_000001947583"
"","1350","0.4686","6488","1.3762","Eukaryota","Bacillariophyta","c_000005038562"
"","1351","0.4669","13796","1.2766","Eukaryota","Bacillariophyta","c_000003950201"
"","1352","0.4504","11668","1.3264","Eukaryota","Bacillariophyta","c_000000955061"
"","1353","0.4535","19967","1.3239","Eukaryota","Bacillariophyta","c_000003481143"
"","1354","0.4492","15906","6.0166","Eukaryota","Bacillariophyta","c_000002053867"
"","1355","0.4568","6274","0.7391","Eukaryota","Bacillariophyta","c_000003235176"
"","1356","0.4564","17936","1.2522","Eukaryota","Bacillariophyta","c_000003275822"
"","1357","0.4598","8730","1.3887","Eukaryota","Bacillariophyta","c_000000320071"
"","1358","0.4574","79531","1.2443","Eukaryota","Bacillariophyta","c_000000541875"
"","1359","0.4736","10811","2.9377","Eukaryota","Bacillariophyta","c_000002458726"
"","1360","0.4641","17190","1.1743","Eukaryota","Bacillariophyta","c_000000020008"
"","1361","0.4616","48892","1.3112","Eukaryota","Bacillariophyta","c_000004476270"
"","1362","0.4548","25257","1.3942","Eukaryota","Bacillariophyta","c_000002732445"
"","1363","0.4692","10175","2.0928","Eukaryota","Bacillariophyta","c_000004903771"
"","1364","0.4495","12656","7.0205","Eukaryota","Bacillariophyta","c_000002969598"
"","1365","0.4548","40956","1.3398","Eukaryota","Bacillariophyta","c_000003593047"
"","1366","0.4591","9884","1.6165","no-hit","no-hit","c_000000867195"
"","1367","0.4483","5043","1.3736","Eukaryota","Bacillariophyta","c_000001622909"
"","1368","0.4391","5357","4.1897","Eukaryota","Bacillariophyta","c_000001918318"
"","1369","0.4631","9974","1.8382","Eukaryota","Oomycota","c_000004673281"
"","1370","0.453","6609","3.417","Eukaryota","Bacillariophyta","c_000003429195"
"","1371","0.453","4700","1.5734","Eukaryota","Bacillariophyta","c_000002018585"
"","1372","0.4579","20723","1.7793","Eukaryota","Bacillariophyta","c_000003809385"
"","1373","0.4624","6453","1.2997","Eukaryota","Bacillariophyta","c_000002810302"
"","1374","0.4566","6942","4.2476","Eukaryota","Bacillariophyta","c_000000092270"
"","1375","0.4427","6230","1.1114","no-hit","no-hit","c_000000647723"
"","1376","0.4582","13721","1.4253","Eukaryota","Bacillariophyta","c_000004815321"
"","1377","0.4559","4396","1.0366","Eukaryota","Bacillariophyta","c_000002567128"
"","1378","0.4521","10769","3.1048","Eukaryota","Bacillariophyta","c_000000431431"
"","1379","0.474","4361","1.0738","Eukaryota","Bacillariophyta","c_000003812120"
"","1380","0.4533","3269","1.5638","Eukaryota","Bacillariophyta","c_000003162807"
"","1381","0.453","26901","1.4093","Eukaryota","Bacillariophyta","c_000002153745"
"","1382","0.4769","7415","14.108","Eukaryota","Bacillariophyta","c_000001415088"
"","1383","0.45","12921","1.7966","Eukaryota","Bacillariophyta","c_000003268656"
"","1384","0.4549","16237","0.9987","Eukaryota","Bacillariophyta","c_000000893901"
