"sel","_id","gc","length","W_Bin_178-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","3921","0.47","5121","6.0217","no-hit","no-hit","c_000002262960"
"","3922","0.4812","2105","7.104","no-hit","no-hit","c_000003673587"
"","3923","0.4894","2967","5.6222","Eukaryota","Bacillariophyta","c_000002407291"
"","3924","0.4848","3546","6.2769","no-hit","no-hit","c_000001624591"
"","3925","0.4618","3216","6.7149","Eukaryota","Bacillariophyta","c_000002691817"
"","3926","0.4841","9151","7.0811","Eukaryota","Bacillariophyta","c_000001762217"
"","3927","0.482","17565","7.5122","Eukaryota","Bacillariophyta","c_000001758299"
"","3928","0.4876","2418","9.3007","Eukaryota","Bacillariophyta","c_000000006043"
"","3929","0.4625","2024","4.7638","no-hit","no-hit","c_000005204266"
"","3930","0.4719","7445","8.8482","Eukaryota","Bacillariophyta","c_000000165168"
"","3931","0.483","12869","7.6328","Eukaryota","Bacillariophyta","c_000002281523"
"","3932","0.4749","3632","5.0295","Eukaryota","Bacillariophyta","c_000000228032"
"","3933","0.4877","17241","6.1925","Eukaryota","Bacillariophyta","c_000000655722"
"","3934","0.4865","3702","4.8655","Eukaryota","Chordata","c_000001949220"
"","3935","0.4881","2897","7.8222","Eukaryota","Bacillariophyta","c_000002726120"
"","3936","0.498","3697","5.9678","Eukaryota","Bacillariophyta","c_000003836904"
"","3937","0.4794","5707","7.1545","Eukaryota","Bacillariophyta","c_000002576166"
"","3938","0.4772","3889","5.6992","Eukaryota","Bacillariophyta","c_000000700633"
"","3939","0.4603","2950","7.0573","Eukaryota","Bacillariophyta","c_000001541006"
"","3940","0.4816","5324","7.7498","Eukaryota","Bacillariophyta","c_000002655855"
"","3941","0.4782","6853","7.1434","Eukaryota","Bacillariophyta","c_000001780091"
"","3942","0.4841","4966","8.4533","Eukaryota","Bacillariophyta","c_000002443858"
"","3943","0.4901","3934","6.9903","no-hit","no-hit","c_000002495614"
"","3944","0.4789","3040","7.7697","Eukaryota","Bacillariophyta","c_000000710374"
"","3945","0.4802","2722","8.1091","no-hit","no-hit","c_000005463444"
"","3946","0.4768","2370","6.7084","Eukaryota","Bacillariophyta","c_000004820255"
"","3947","0.4698","3044","9.5949","Eukaryota","Bacillariophyta","c_000004814586"
"","3948","0.4878","7119","7.22","Eukaryota","Bacillariophyta","c_000004042519"
"","3949","0.489","7710","7.3514","Eukaryota","Bacillariophyta","c_000001425010"
"","3950","0.487","6298","6.6909","Eukaryota","Bacillariophyta","c_000004645187"
"","3951","0.472","4540","9.0469","Eukaryota","Bacillariophyta","c_000004894131"
"","3952","0.4914","4111","7.6616","Eukaryota","Eukaryota-undef","c_000003508291"
"","3953","0.4867","2924","8.1255","Eukaryota","Bacillariophyta","c_000001964244"
"","3954","0.4793","3169","7.9637","no-hit","no-hit","c_000001875713"
"","3955","0.4812","7448","6.7211","Eukaryota","Bacillariophyta","c_000002159847"
"","3956","0.4786","4967","6.2923","Eukaryota","Bacillariophyta","c_000004928279"
"","3957","0.4795","5093","7.7224","Eukaryota","Bacillariophyta","c_000001741629"
"","3958","0.4801","3551","8.9839","Eukaryota","Bacillariophyta","c_000000554410"
"","3959","0.4805","3811","5.1438","Eukaryota","Bacillariophyta","c_000003331780"
"","3960","0.4771","5076","5.6931","Eukaryota","Bacillariophyta","c_000002628405"
"","3961","0.4838","4986","7.4061","Eukaryota","Bacillariophyta","c_000000609596"
"","3962","0.4747","13542","8.0442","Eukaryota","Bacillariophyta","c_000000356069"
"","3963","0.4829","11542","7.6102","Eukaryota","Bacillariophyta","c_000003266640"
"","3964","0.4833","4972","5.284","Eukaryota","Bacillariophyta","c_000000829668"
"","3965","0.4761","12715","8.8525","Eukaryota","Bacillariophyta","c_000001535313"
"","3966","0.4811","4301","6.8579","Eukaryota","Bacillariophyta","c_000001636115"
"","3967","0.4978","2973","7.4507","Eukaryota","Bacillariophyta","c_000002725342"
"","3968","0.5033","4705","8.8801","Eukaryota","Bacillariophyta","c_000003396639"
"","3969","0.4948","6370","5.5055","Eukaryota","Bacillariophyta","c_000002532163"
"","3970","0.455","4169","7.6839","Eukaryota","Bacillariophyta","c_000002792195"
"","3971","0.4852","4303","7.2247","Eukaryota","Bacillariophyta","c_000002383478"
"","3972","0.4832","9272","8.0523","Eukaryota","Bacillariophyta","c_000002142700"
"","3973","0.4837","3684","7.2666","Eukaryota","Bacillariophyta","c_000001394560"
"","3974","0.4755","4379","7.0724","Eukaryota","Bacillariophyta","c_000000453617"
"","3975","0.4794","4408","7.4521","Eukaryota","Bacillariophyta","c_000002379956"
"","3976","0.4603","2307","5.0074","Eukaryota","Bacillariophyta","c_000004187477"
"","3977","0.49","2198","7.2379","Eukaryota","Bacillariophyta","c_000003606164"
"","3978","0.4854","7376","7.8265","Eukaryota","Bacillariophyta","c_000001256496"
"","3979","0.4766","3372","4.4205","Eukaryota","Bacillariophyta","c_000002162739"
"","3980","0.4822","3476","8.1979","Eukaryota","Bacillariophyta","c_000004906956"
"","3981","0.4771","3871","7.3756","Eukaryota","Bacillariophyta","c_000001711464"
"","3982","0.4709","3483","9.3988","Eukaryota","Bacillariophyta","c_000002450773"
"","3983","0.4854","13566","7.5493","Eukaryota","Bacillariophyta","c_000001680615"
"","3984","0.4868","7629","7.2384","Eukaryota","Bacillariophyta","c_000003252546"
"","3985","0.4872","3557","6.2946","Eukaryota","Bacillariophyta","c_000003367899"
"","3986","0.4972","3715","5.7715","no-hit","no-hit","c_000002522361"
"","3987","0.4905","2163","7.6593","Eukaryota","Bacillariophyta","c_000002309092"
"","3988","0.4982","8256","7.3997","no-hit","no-hit","c_000003677161"
"","3989","0.4799","3090","9.4913","Eukaryota","Bacillariophyta","c_000003825960"
"","3990","0.4785","3831","8.9428","Eukaryota","Bacillariophyta","c_000004888869"
"","3991","0.4994","4469","7.2605","Eukaryota","Bacillariophyta","c_000004845786"
"","3992","0.4773","4785","8.9864","Eukaryota","Bacillariophyta","c_000000967854"
"","3993","0.4965","6955","8.0914","Eukaryota","Bacillariophyta","c_000001669545"
"","3994","0.4848","3195","6.6394","Eukaryota","Bacillariophyta","c_000005482878"
"","3995","0.4678","2670","8.0281","Eukaryota","Bacillariophyta","c_000000710940"
"","3996","0.4845","2716","7.2765","Eukaryota","Bacillariophyta","c_000002108280"
"","3997","0.4765","2980","5.5292","no-hit","no-hit","c_000005270858"
"","3998","0.4662","3376","8.09","no-hit","no-hit","c_000000949643"
"","3999","0.4756","6590","6.8602","Eukaryota","Bacillariophyta","c_000004562472"
"","4000","0.5074","3790","6.2259","no-hit","no-hit","c_000005035027"
"","4001","0.4948","3812","5.2954","Eukaryota","Bacillariophyta","c_000003777018"
"","4002","0.4821","4899","7.0978","Eukaryota","Bacillariophyta","c_000004733263"
"","4003","0.4925","5241","7.4701","Eukaryota","Bacillariophyta","c_000002806062"
"","4004","0.4725","8503","17.2053","Eukaryota","Bacillariophyta","c_000000861046"
"","4005","0.4732","4220","17.5225","no-hit","no-hit","c_000002870114"
"","4006","0.4855","7020","6.8235","Eukaryota","Bacillariophyta","c_000000149576"
"","4007","0.4931","5599","3.9711","no-hit","no-hit","c_000000460886"
"","4008","0.4914","3413","6.0589","Eukaryota","Bacillariophyta","c_000002481188"
"","4009","0.482","4147","5.7868","Eukaryota","Cnidaria","c_000003669468"
"","4010","0.4904","2604","7.7331","Eukaryota","Bacillariophyta","c_000002754663"
"","4011","0.4741","5990","5.0122","Eukaryota","Bacillariophyta","c_000004465622"
"","4012","0.4777","6776","8.25","Eukaryota","Bacillariophyta","c_000003932018"
"","4013","0.4712","3181","7.8334","Eukaryota","Bacillariophyta","c_000002623431"
"","4014","0.4871","5243","5.8283","Eukaryota","Bacillariophyta","c_000000267476"
"","4015","0.4806","5747","7.1126","Eukaryota","Bacillariophyta","c_000000116240"
"","4016","0.4367","6444","12.5341","Eukaryota","Bacillariophyta","c_000003193112"
"","4017","0.4864","4498","7.6036","Eukaryota","Bacillariophyta","c_000002406392"
"","4018","0.4849","5752","5.4765","Eukaryota","Bacillariophyta","c_000001953715"
"","4019","0.4985","11822","6.7678","Eukaryota","Bacillariophyta","c_000002792423"
"","4020","0.4825","5981","7.9448","Eukaryota","Bacillariophyta","c_000000342442"
"","4021","0.4941","4038","4.6686","Eukaryota","Bacillariophyta","c_000004821984"
"","4022","0.4853","2448","5.3975","Eukaryota","Bacillariophyta","c_000003006006"
"","4023","0.4811","6840","9.1528","Eukaryota","Bacillariophyta","c_000000776528"
"","4024","0.4828","4501","6.6194","Eukaryota","Bacillariophyta","c_000004246347"
"","4025","0.4787","5341","9.7746","Eukaryota","Bacillariophyta","c_000004876603"
"","4026","0.4822","11853","9.0854","Eukaryota","Bacillariophyta","c_000003983687"
"","4027","0.4798","5586","7.6176","Eukaryota","Bacillariophyta","c_000000640265"
"","4028","0.5001","4365","6.4085","Eukaryota","Bacillariophyta","c_000002201370"
"","4029","0.4999","6467","3.1709","no-hit","no-hit","c_000001678452"
"","4030","0.4794","7664","9.4301","Eukaryota","Bacillariophyta","c_000003746257"
"","4031","0.5028","2683","4.9788","Eukaryota","Bacillariophyta","c_000005009590"
"","4032","0.4913","3446","4.9843","Eukaryota","Bacillariophyta","c_000002165348"
"","4033","0.4822","9191","7.9295","Eukaryota","Bacillariophyta","c_000000372170"
"","4034","0.487","5581","6.852","Eukaryota","Bacillariophyta","c_000002873140"
"","4035","0.4891","12487","6.971","Eukaryota","Bacillariophyta","c_000002968741"
"","4036","0.4971","6882","22.1686","Eukaryota","Bacillariophyta","c_000004305870"
"","4037","0.4844","3111","4.4156","no-hit","no-hit","c_000004983642"
"","4038","0.494","8449","6.4447","Eukaryota","Bacillariophyta","c_000002045807"
"","4039","0.4742","2535","7.8521","Eukaryota","Bacillariophyta","c_000000866385"
"","4040","0.4679","3054","4.4902","Eukaryota","Bacillariophyta","c_000004673134"
"","4041","0.4831","8727","9.1409","Eukaryota","Bacillariophyta","c_000003288645"
"","4042","0.4879","2726","6.2616","Eukaryota","Bacillariophyta","c_000003576503"
"","4043","0.5015","4879","6.7801","Eukaryota","Bacillariophyta","c_000000711305"
"","4044","0.4867","4722","6.8638","Eukaryota","Bacillariophyta","c_000000941644"
"","4045","0.4528","3980","7.8035","Eukaryota","Bacillariophyta","c_000003515626"
"","4046","0.471","2590","7.8224","Eukaryota","Bacillariophyta","c_000000706888"
"","4047","0.4978","21197","9.1936","Eukaryota","Bacillariophyta","c_000002080460"
"","4048","0.4811","3760","6.6811","Eukaryota","Bacillariophyta","c_000000657900"
"","4049","0.4803","7749","17.3017","Eukaryota","Bacillariophyta","c_000002209989"
"","4050","0.4903","1966","3.3723","Eukaryota","Bacillariophyta","c_000003320157"
"","4051","0.4856","3437","7.3043","Eukaryota","Bacillariophyta","c_000005426694"
"","4052","0.4885","9540","6.4395","Eukaryota","Bacillariophyta","c_000004886250"
"","4053","0.4868","6308","6.598","Eukaryota","Bacillariophyta","c_000000733809"
"","4054","0.4813","4833","9.3697","no-hit","no-hit","c_000003600496"
"","4055","0.4828","2154","6.0469","Eukaryota","Bacillariophyta","c_000000412569"
"","4056","0.4905","3884","7.751","Eukaryota","Bacillariophyta","c_000004870890"
"","4058","0.463","2877","6.8401","Eukaryota","Bacillariophyta","c_000004784866"
"","4059","0.4596","3573","7.2922","Eukaryota","Bacillariophyta","c_000004306973"
"","4060","0.4854","6846","7.2377","Eukaryota","Bacillariophyta","c_000004919592"
"","4061","0.479","14269","8.5615","Eukaryota","Bacillariophyta","c_000001903951"
"","4062","0.4789","14447","7.6126","Eukaryota","Bacillariophyta","c_000001335212"
"","4063","0.49","10868","9.043","Eukaryota","Bacillariophyta","c_000002310031"
"","4064","0.4824","2954","36.175","Eukaryota","Bacillariophyta","c_000000350334"
"","4065","0.4855","6165","7.4225","Eukaryota","Bacillariophyta","c_000004133864"
"","4066","0.4745","13080","8.0906","Eukaryota","Bacillariophyta","c_000001026670"
"","4067","0.4967","2563","5.1537","Eukaryota","Bacillariophyta","c_000005187408"
"","4068","0.4676","3516","6.0913","Eukaryota","Bacillariophyta","c_000001008686"
"","4069","0.4817","4351","7.4459","Eukaryota","Bacillariophyta","c_000002744378"
"","4070","0.4881","2149","7.2373","Eukaryota","Bacillariophyta","c_000005195275"
"","4071","0.4687","4783","7.0504","Eukaryota","Bacillariophyta","c_000001600624"
"","4072","0.4736","4003","6.6885","Eukaryota","Bacillariophyta","c_000002195375"
"","4073","0.4867","3491","7.0708","Eukaryota","Bacillariophyta","c_000000245641"
"","4074","0.4753","6192","6.9604","Eukaryota","Bacillariophyta","c_000000577216"
"","4075","0.5005","2076","5.5039","Eukaryota","Eukaryota-undef","c_000001107295"
"","4076","0.4808","3386","6.6075","Eukaryota","Bacillariophyta","c_000002363244"
"","4077","0.4852","2158","6.2627","Eukaryota","Bacillariophyta","c_000002233575"
"","4078","0.4786","4616","7.8293","Eukaryota","Bacillariophyta","c_000001202955"
"","4079","0.4724","3878","7.2122","Eukaryota","Bacillariophyta","c_000002085121"
"","4080","0.4764","4022","7.5574","Eukaryota","Bacillariophyta","c_000001372558"
"","4081","0.4752","2885","6.679","Eukaryota","Bacillariophyta","c_000000222108"
"","4082","0.4868","4881","7.1391","Eukaryota","Bacillariophyta","c_000004791741"
"","4083","0.4754","3645","6.7443","Eukaryota","Bacillariophyta","c_000002398907"
"","4084","0.4948","5905","4.3404","Eukaryota","Eukaryota-undef","c_000000212908"
"","4085","0.4954","2838","6.7248","Eukaryota","Bacillariophyta","c_000002211871"
"","4086","0.4724","3429","10.4689","Eukaryota","Bacillariophyta","c_000001169849"
"","4087","0.4786","3153","8.2848","Eukaryota","Bacillariophyta","c_000003658488"
"","4088","0.4948","2597","6.4139","Eukaryota","Bacillariophyta","c_000001575803"
"","4089","0.4887","5044","7.4237","Eukaryota","Bacillariophyta","c_000001735424"
"","4090","0.4701","3759","7.5283","Eukaryota","Bacillariophyta","c_000002227480"
"","4091","0.4746","4364","6.1373","Eukaryota","Bacillariophyta","c_000000413520"
"","4092","0.479","5733","7.4746","Eukaryota","Bacillariophyta","c_000000015089"
"","4093","0.4847","4473","7.3434","Eukaryota","Bacillariophyta","c_000003023642"
"","4094","0.4692","2568","8.4618","Eukaryota","Bacillariophyta","c_000003029276"
"","4095","0.4835","2602","5.2925","Eukaryota","Bacillariophyta","c_000002794006"
"","4096","0.4968","3589","5.4751","Eukaryota","Bacillariophyta","c_000001990205"
"","4097","0.5004","2506","34.4569","Eukaryota","Bacillariophyta","c_000003191753"
"","4098","0.501","3112","6.696","Eukaryota","Bacillariophyta","c_000003526415"
"","4099","0.4959","6711","6.1232","Eukaryota","Bacillariophyta","c_000003064792"
"","4100","0.4861","17506","7.2519","Eukaryota","Bacillariophyta","c_000000424800"
"","4101","0.4776","8620","7.09","Eukaryota","Bacillariophyta","c_000000978618"
"","4102","0.5039","2580","7.8888","Eukaryota","Bacillariophyta","c_000001351700"
"","4103","0.4919","6575","7.4604","Eukaryota","Bacillariophyta","c_000002490898"
"","4104","0.4815","2567","4.3335","Eukaryota","Bacillariophyta","c_000003281034"
"","4105","0.4671","1734","5.4839","Eukaryota","Bacillariophyta","c_000000626461"
"","4106","0.4677","3113","8.0748","no-hit","no-hit","c_000001437756"
"","4107","0.4966","20186","7.3477","Eukaryota","Bacillariophyta","c_000001484750"
"","4108","0.4764","2288","7.4257","Eukaryota","Bacillariophyta","c_000000868874"
"","4109","0.502","2727","7.0763","no-hit","no-hit","c_000001764886"
"","4110","0.4778","2499","7.0576","Eukaryota","Bacillariophyta","c_000003464658"
"","4111","0.4969","4558","24.4467","Eukaryota","Bacillariophyta","c_000002208024"
"","4112","0.4809","54497","7.4191","Eukaryota","Bacillariophyta","c_000003925268"
"","4113","0.4898","7850","7.2329","Eukaryota","Bacillariophyta","c_000000703803"
"","4114","0.4841","4280","7.8979","Eukaryota","Bacillariophyta","c_000000159811"
"","4115","0.4775","6287","25.8063","Eukaryota","Bacillariophyta","c_000004407826"
"","4116","0.4851","4492","7.0922","Eukaryota","Bacillariophyta","c_000000852782"
"","4117","0.4864","12704","7.6669","Eukaryota","Bacillariophyta","c_000001769789"
"","4118","0.4776","5915","8.8815","Eukaryota","Bacillariophyta","c_000001803817"
"","4119","0.4696","2006","6.2193","Eukaryota","Eukaryota-undef","c_000005093429"
"","4120","0.4811","4186","7.2379","Eukaryota","Bacillariophyta","c_000001299436"
"","4121","0.4848","1943","6.4992","Eukaryota","Rhodophyta","c_000002482975"
"","4122","0.4902","29458","7.2992","Eukaryota","Bacillariophyta","c_000003024713"
"","4123","0.4812","5607","6.5589","Eukaryota","Bacillariophyta","c_000000536547"
"","4124","0.4864","5715","13.5634","Eukaryota","Eukaryota-undef","c_000002509119"
"","4125","0.4911","7157","6.8986","Eukaryota","Bacillariophyta","c_000000203734"
"","4126","0.4788","4916","9.4255","Eukaryota","Bacillariophyta","c_000002129875"
"","4127","0.4891","5443","7.4459","Eukaryota","Bacillariophyta","c_000002503128"
"","4128","0.4854","3521","7.0849","Eukaryota","Bacillariophyta","c_000001332292"
"","4129","0.507","3708","6.6483","Eukaryota","Bacillariophyta","c_000001805918"
"","4130","0.4883","3709","6.5826","Eukaryota","Bacillariophyta","c_000000133234"
"","4131","0.4709","14136","8.0037","Eukaryota","Bacillariophyta","c_000002403078"
"","4132","0.478","2870","6.7362","Eukaryota","Bacillariophyta","c_000002509656"
"","4133","0.4767","7382","6.9178","Eukaryota","Ascomycota","c_000001750476"
"","4134","0.4732","3364","7.1596","Eukaryota","Bacillariophyta","c_000001284635"
"","4135","0.4856","3126","7.1881","Eukaryota","Bacillariophyta","c_000002876134"
"","4136","0.4658","3358","9.6915","Eukaryota","Bacillariophyta","c_000005472007"
"","4137","0.4808","4004","6.0564","Eukaryota","Bacillariophyta","c_000001143619"
"","4138","0.4799","3184","7.734","Eukaryota","Bacillariophyta","c_000000194650"
"","4139","0.4996","3661","6.3458","Eukaryota","Bacillariophyta","c_000004715842"
"","4140","0.4774","18744","7.9226","Eukaryota","Bacillariophyta","c_000003602904"
"","4141","0.4825","2261","6.9102","Eukaryota","Bacillariophyta","c_000001669354"
"","4142","0.478","4724","18.8872","Eukaryota","Bacillariophyta","c_000002430483"
"","4143","0.494","5925","6.2238","Eukaryota","Bacillariophyta","c_000002319773"
"","4144","0.4798","4106","6.7082","Eukaryota","Bacillariophyta","c_000002280539"
"","4145","0.461","4072","6.3846","Eukaryota","Bacillariophyta","c_000001370772"
"","4146","0.4761","2424","9.5235","Eukaryota","Bacillariophyta","c_000000466825"
"","4147","0.4948","5145","6.8315","Eukaryota","Eukaryota-undef","c_000000966795"
"","4148","0.4937","3089","7.5584","Eukaryota","Bacillariophyta","c_000002701324"
"","4149","0.4982","4781","5.4198","Eukaryota","Bacillariophyta","c_000004400699"
"","4150","0.4827","12142","6.9381","Eukaryota","Bacillariophyta","c_000002981774"
"","4151","0.4752","3773","6.502","Eukaryota","Bacillariophyta","c_000005290045"
"","4152","0.4794","6152","7.2196","Eukaryota","Bacillariophyta","c_000000995836"
"","4153","0.4877","3957","6.9917","Eukaryota","Bacillariophyta","c_000001643886"
"","4154","0.489","5213","6.9574","Eukaryota","Bacillariophyta","c_000005263259"
"","4155","0.4926","3561","5.6799","Eukaryota","Bacillariophyta","c_000002377556"
"","4156","0.4897","13732","6.5548","Eukaryota","Bacillariophyta","c_000001780506"
"","4157","0.4863","4448","6.9368","Eukaryota","Bacillariophyta","c_000001177020"
"","4158","0.4784","5865","5.5374","Eukaryota","Bacillariophyta","c_000000620889"
"","4159","0.4828","2235","5.557","Eukaryota","Bacillariophyta","c_000001846454"
"","4160","0.4843","6184","5.348","Eukaryota","Bacillariophyta","c_000001865911"
"","4161","0.486","4800","3.4833","Eukaryota","Bacillariophyta","c_000001116762"
"","4162","0.4816","2234","7.4812","Eukaryota","Bacillariophyta","c_000000480529"
"","4163","0.5035","6024","5.6449","Eukaryota","Bacillariophyta","c_000002483459"
"","4164","0.4816","2772","5.5891","Eukaryota","Bacillariophyta","c_000004502935"
"","4165","0.4812","4011","7.7639","Eukaryota","Bacillariophyta","c_000003391534"
"","4166","0.4919","3102","22.8956","no-hit","no-hit","c_000001311883"
"","4167","0.4848","4231","7.6504","Eukaryota","Bacillariophyta","c_000001063413"
"","4168","0.499","3495","6.8552","Eukaryota","Bacillariophyta","c_000001573580"
"","4169","0.4709","5001","8.099","Eukaryota","Bacillariophyta","c_000000658878"
"","4170","0.4953","5867","6.8894","Eukaryota","Bacillariophyta","c_000002618061"
"","4171","0.4886","2673","6.2656","Eukaryota","Haptophyta","c_000001957305"
"","4172","0.484","4130","5.937","Eukaryota","Bacillariophyta","c_000004386387"
"","4173","0.4849","5329","6.6384","Eukaryota","Bacillariophyta","c_000002499538"
"","4174","0.5008","3846","8.2956","Eukaryota","Bacillariophyta","c_000002690115"
"","4175","0.4635","5295","6.6708","Eukaryota","Bacillariophyta","c_000003987623"
"","4176","0.47","2270","6.5674","Eukaryota","Bacillariophyta","c_000004060159"
"","4177","0.4879","2029","6.1937","Eukaryota","Bacillariophyta","c_000004598612"
"","4178","0.4882","2589","38.5025","no-hit","no-hit","c_000001716888"
"","4179","0.5074","4775","6.974","Eukaryota","Bacillariophyta","c_000004267584"
"","4180","0.4858","14159","5.8273","Eukaryota","Bacillariophyta","c_000004033546"
"","4181","0.4782","7354","6.4902","Eukaryota","Bacillariophyta","c_000002432426"
"","4182","0.4797","7100","6.4117","Eukaryota","Bacillariophyta","c_000001249171"
"","4183","0.4786","2194","7.7876","Eukaryota","Bacillariophyta","c_000000220092"
"","4184","0.4823","4006","4.7736","Eukaryota","Bacillariophyta","c_000000443978"
"","4185","0.4688","2677","5.585","Eukaryota","Bacillariophyta","c_000001907115"
"","4186","0.4846","3011","9.1999","Eukaryota","Bacillariophyta","c_000004737540"
"","4187","0.4865","2481","4.3603","Eukaryota","Bacillariophyta","c_000004933694"
"","4188","0.4627","2358","3.8808","no-hit","no-hit","c_000004453122"
"","4189","0.4679","2430","5.349","Eukaryota","Bacillariophyta","c_000002320810"
"","4190","0.5027","2638","6.7691","no-hit","no-hit","c_000004415011"
"","4191","0.4745","5745","5.6042","Eukaryota","Bacillariophyta","c_000001948441"
"","4192","0.4995","3948","7.9871","Eukaryota","Bacillariophyta","c_000000518257"
"","4193","0.4721","4226","9.3975","Eukaryota","Bacillariophyta","c_000002480653"
"","4194","0.4851","2787","7.8357","Eukaryota","Bacillariophyta","c_000002724910"
"","4195","0.4859","7324","31.0248","Eukaryota","Bacillariophyta","c_000003853689"
"","4196","0.5034","3574","8.0224","Eukaryota","Bacillariophyta","c_000000233274"
"","4197","0.4775","2360","5.5398","Eukaryota","Bacillariophyta","c_000004721009"
"","4198","0.484","4240","7.4842","Eukaryota","Bacillariophyta","c_000000886445"
"","4199","0.4897","8218","8.8007","Eukaryota","Bacillariophyta","c_000002547336"
"","4200","0.4746","3076","6.133","Eukaryota","Bacillariophyta","c_000001741053"
"","4201","0.4865","3085","5.7556","Eukaryota","Bacillariophyta","c_000003565130"
"","4202","0.4855","5508","7.4403","Eukaryota","Bacillariophyta","c_000000554843"
"","4203","0.4737","4034","4.1824","Eukaryota","Bacillariophyta","c_000001766098"
"","4204","0.4799","2982","7.3545","no-hit","no-hit","c_000001046323"
"","4205","0.4854","7783","6.5367","Eukaryota","Bacillariophyta","c_000003320921"
"","4206","0.4864","3357","7.0113","Eukaryota","Bacillariophyta","c_000005250731"
"","4207","0.4714","3744","6.4794","Eukaryota","Bacillariophyta","c_000005245093"
"","4208","0.4908","3692","5.2982","Eukaryota","Bacillariophyta","c_000000813503"
"","4209","0.4877","2163","5.6093","no-hit","no-hit","c_000004566089"
"","4210","0.4817","4746","5.7528","no-hit","no-hit","c_000002699450"
"","4211","0.4577","4177","5.7292","Eukaryota","Bacillariophyta","c_000002805828"
"","4212","0.5016","3969","6.6248","Eukaryota","Bacillariophyta","c_000005350072"
"","4213","0.4739","2047","5.7616","Eukaryota","Bacillariophyta","c_000001927618"
"","4214","0.4962","2795","6.6383","no-hit","no-hit","c_000002286405"
"","4215","0.4799","17339","7.8619","Eukaryota","Bacillariophyta","c_000001889097"
"","4216","0.4769","5297","10.8156","Eukaryota","Bacillariophyta","c_000000206304"
"","4217","0.4676","10108","7.5087","Eukaryota","Bacillariophyta","c_000004935804"
"","4218","0.4797","5702","7.9493","Eukaryota","Bacillariophyta","c_000000979784"
"","4219","0.4587","4125","32.4092","Eukaryota","Bacillariophyta","c_000000985205"
"","4220","0.4912","7349","6.2557","Eukaryota","Bacillariophyta","c_000000709984"
"","4221","0.4892","4814","7.9157","Eukaryota","Bacillariophyta","c_000005237332"
"","4222","0.4766","2161","4.1124","no-hit","no-hit","c_000003512497"
"","4223","0.4953","3489","5.5646","Eukaryota","Bacillariophyta","c_000002241449"
"","4224","0.483","6253","6.2661","Eukaryota","Bacillariophyta","c_000004761788"
"","4225","0.4997","3390","5.3301","Eukaryota","Bacillariophyta","c_000002848459"
"","4226","0.5059","2445","4.9652","no-hit","no-hit","c_000002745970"
"","4227","0.4915","3644","6.2527","Eukaryota","Bacillariophyta","c_000000477367"
"","4228","0.484","2812","4.2461","Eukaryota","Bacillariophyta","c_000005257032"
"","4229","0.4922","5762","7.1508","Eukaryota","Bacillariophyta","c_000002864236"
"","4230","0.4726","6906","7.448","Eukaryota","Bacillariophyta","c_000001780864"
"","4231","0.4761","3207","33.9857","Eukaryota","Bacillariophyta","c_000002690473"
"","4232","0.4857","3731","6.6282","Eukaryota","Bacillariophyta","c_000002151540"
"","4233","0.4703","2562","7.7951","Eukaryota","Bacillariophyta","c_000004757392"
"","4234","0.4871","18785","8.3396","Eukaryota","Bacillariophyta","c_000001977811"
"","4235","0.4866","4862","7.0389","Eukaryota","Bacillariophyta","c_000000580477"
"","4236","0.4774","4464","6.8759","Eukaryota","Bacillariophyta","c_000001223977"
"","4237","0.4742","2811","6.704","no-hit","no-hit","c_000003261882"
"","4238","0.4714","3159","5.8864","Eukaryota","Eukaryota-undef","c_000002097093"
"","4239","0.4891","4700","5.844","Eukaryota","Bacillariophyta","c_000000735274"
"","4240","0.4888","4585","9.653","Eukaryota","Bacillariophyta","c_000000161806"
"","4241","0.4967","6555","6.6729","Eukaryota","Bacillariophyta","c_000003521338"
"","4242","0.5035","4280","6.118","Eukaryota","Bacillariophyta","c_000004711722"
"","4243","0.4832","18635","7.7994","Eukaryota","Bacillariophyta","c_000002256971"
"","4244","0.4933","2854","6.8353","Eukaryota","Haptophyta","c_000000842922"
"","4245","0.4964","3433","6.3239","Eukaryota","Bacillariophyta","c_000002796406"
"","4246","0.4798","4987","14.3982","Eukaryota","Bacillariophyta","c_000001007881"
"","4247","0.4985","5847","9.0168","Eukaryota","Bacillariophyta","c_000005358803"
"","4248","0.4837","3748","7.3613","Eukaryota","Bacillariophyta","c_000000545199"
"","4249","0.4705","4531","7.4017","Eukaryota","Bacillariophyta","c_000001808377"
"","4250","0.4804","2937","3.8512","Eukaryota","Bacillariophyta","c_000003011591"
"","4251","0.483","2002","6.3232","Eukaryota","Bacillariophyta","c_000004833061"
"","4252","0.5014","3287","4.62","Eukaryota","Bacillariophyta","c_000002792799"
"","4253","0.4758","3966","7.2305","Eukaryota","Bacillariophyta","c_000001535472"
"","4254","0.465","2256","6.0931","Eukaryota","Bacillariophyta","c_000000968986"
"","4255","0.4793","4131","10.093","Eukaryota","Bacillariophyta","c_000003975036"
"","4256","0.4934","4029","6.1293","Eukaryota","Bacillariophyta","c_000004306624"
"","4257","0.4968","3603","174.9337","Eukaryota","Bacillariophyta","c_000000380397"
"","4258","0.4527","3333","9.2226","Eukaryota","Bacillariophyta","c_000004551296"
